title;price;old_price;link;img
BEADED CHOKER NECKLACE;22.90 USD;;https://www.zara.com/us/en/beaded-choker-necklace-p07243203.html;https://static.zara.net/photos///2022/I/0/1/p/7243/203/330/2/w/563/7243203330_1_1_1.jpg?ts=1654680715248
CUT-OUT CROCHET DRESS - LIMITED EDITION;89.90 USD;;https://www.zara.com/us/en/cut-out-crochet-dress---limited-edition-p02142313.html;https://static.zara.net/photos///2022/I/0/1/p/2142/313/330/2/w/563/2142313330_1_1_1.jpg?ts=1654013490061
STRUCTURED KNIT PANTS;45.90 USD;;https://www.zara.com/us/en/structured-knit-pants-p01822114.html;https://static.zara.net/photos///2022/I/0/1/p/1822/114/611/2/w/563/1822114611_1_1_1.jpg?ts=1654013475637
LONG OPEN-KNIT DRESS - LIMITED EDITION;69.90 USD;;https://www.zara.com/us/en/long-open-knit-dress---limited-edition-p02308102.html;https://static.zara.net/photos///2022/I/0/1/p/2308/102/330/2/w/563/2308102330_1_1_1.jpg?ts=1654013476829
KNOTTED ASYMMETRIC KNIT TOP;29.90 USD;;https://www.zara.com/us/en/knotted-asymmetric-knit-top-p05802023.html;https://static.zara.net/photos///2022/I/0/1/p/5802/023/611/17/w/563/5802023611_1_1_1.jpg?ts=1654686485450
KNIT BRIEFS - LIMITED EDITION;29.90 USD;;https://www.zara.com/us/en/knit-briefs---limited-edition-p02308104.html;https://static.zara.net/photos///2022/I/0/1/p/2308/104/330/2/w/563/2308104330_2_3_1.jpg?ts=1654013477457
METALLIC THREAD KNIT DRESS;49.90 USD;;https://www.zara.com/us/en/metallic-thread-knit-dress-p02142105.html;https://static.zara.net/photos///2022/I/0/1/p/2142/105/406/2/w/563/2142105406_1_1_1.jpg?ts=1654760355552
RIB SWIMSUIT;45.90 USD;;https://www.zara.com/us/en/rib-swimsuit-p00167201.html;https://static.zara.net/photos///2022/I/0/1/p/0167/201/712/2/w/563/0167201712_1_1_1.jpg?ts=1654696959886
CUT OUT SWIMSUIT;47.90 USD;;https://www.zara.com/us/en/cut-out-swimsuit-p00167214.html;https://static.zara.net/photos///2022/I/0/1/p/0167/214/800/2/w/563/0167214800_1_1_1.jpg?ts=1654696961246
WIDE FIT PANTS BY JAVIER S. MEDINA;89.90 USD;;https://www.zara.com/us/en/wide-fit-pants-by-javier-s--medina-p07505481.html;https://static.zara.net/photos///2022/I/0/2/p/7505/481/401/32/w/563/7505481401_1_1_1.jpg?ts=1653988839525
JACKET WITH POCKETS BY JAVIER S. MEDINA;119.00 USD;;https://www.zara.com/us/en/jacket-with-pockets-by-javier-s--medina-p07505193.html;https://static.zara.net/photos///2022/I/0/2/p/7505/193/420/32/w/563/7505193420_1_1_1.jpg?ts=1653988839487
STRIPED SHIRT BY JAVIER S. MEDINA;49.90 USD;;https://www.zara.com/us/en/striped-shirt-by-javier-s--medina-p04327130.html;https://static.zara.net/photos///2022/I/0/2/p/4327/130/300/32/w/563/4327130300_1_1_1.jpg?ts=1653988836222
STRIPED PANTS BY JAVIER S. MEDINA;89.90 USD;;https://www.zara.com/us/en/striped-pants-by-javier-s--medina-p03400400.html;https://static.zara.net/photos///2022/I/0/2/p/1198/410/712/32/w/563/1198410712_1_1_1.jpg?ts=1653988871787
WIDE FIT PANTS BY JAVIER S. MEDINA;89.90 USD;;https://www.zara.com/us/en/wide-fit-pants-by-javier-s--medina-p07505480.html;https://static.zara.net/photos///2022/I/0/2/p/7505/480/615/32/w/563/7505480615_1_1_1.jpg?ts=1653988841450
JACKET WITH POCKETS BY JAVIER S. MEDINA;119.00 USD;;https://www.zara.com/us/en/jacket-with-pockets-by-javier-s--medina-p07505192.html;https://static.zara.net/photos///2022/I/0/1/p/7505/192/500/33/w/563/7505192500_1_1_1.jpg?ts=1653991383175
TRUE STRAIGHT FIT JEANS;59.90 USD;;https://www.zara.com/us/en/true-straight-fit-jeans-p02553422.html;https://static.zara.net/photos///2022/V/0/1/p/2553/422/427/32/w/563/2553422427_1_1_1.jpg?ts=1654597294992
